node,timestamp,split,query,summary
34,1662659078.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""address"", 1.0]]",Boris Johnson will be absolutely livid that Truss will get to address the Nation and forevermore be the reporting figurehead of the Country’s reporting of the passing of Elizabeth ll. Liz Truss to address the nation. Truss about to address the nation from 10 Downing Street.
34,1662659742.0,"['evid', 'republican', 'outcom', 'claim', 'widespread', 'voter', 'proof', 'elect']","[[""getti"", 0.4847459715272434], [""afp"", 0.4562509072551157], [""barlow"", 0.3944187548733194], [""castl"", 0.3825922346560251], [""sept"", 0.3623259431317364], [""elizabeth"", 0.3516154027282934]]",The last photos of Queen Elizabeth II are from just two days ago (Sept 6) of her meeting with Prime Minister-elect Liz Truss at Balmoral Castle (Jane Barlow/AFP via Getty).
34,1662659793.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""eden"", 0.7557310406859602], [""harold"", 0.5284320563694013], [""macmillan"", 0.38682057332169056]]",Winston Churchill. Anthony Eden. Harold Macmillan. Alec Douglas-Home. Harold Wilson. Edward Heath. Harold Wilson (II) James Callaghan. Margaret Thatcher. John Major. Tony Blair. Gordon Brown. David Cameron. Theresa May. Boris Johnson. Liz Truss. Elizabeth_ II.
35,1662660352.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""castl"", 1.0]]","Just 48 hours ago, Queen Elizabeth met Liz Truss at the Balmoral Castle and transferred power to her, making her the PM of Great Britain.."
35,1662660727.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""king"", 0.9163470545902045], [""charl"", 0.40038490923592096]]","The queen's been dead all of two minutes and they're already calling Charles as king. PM liz truss and King Charles yh let me log out. Oh Christ.. Truss even gets the name of the new King wrong. He can choose what name he wants, he may not wish to be called King Charles!"
35,1662660796.0,"['popular', 'project', 'offici', 'affirm', 'win', 'certifi', 'elector', 'object', 'colleg']","[[""charl"", 1.0]]","So Liz Truss has decided that Charles is taking Charles as his regal name, or is that official? Wait so Charles is officially going by King Charles III? Liz Truss just confirmed that. Liz Truss just called him Charles III. Is this official or did she just name him that herself?"
35,1662660863.0,"['cabinet', 'nomine', 'invok', 'announc', 'week', 'new']","[[""king"", 1.0]]","Liz truss you are a disgrace. All you went on about is a new king.... forget the king at least mourn the great queen it sounded like you've been waiting for a new king, first speech I hear as a new PM and it was absolutely disgusting Liz Truss."
35,1662660977.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""king"", 0.7213267888385172], [""charl"", 0.692594877041343]]",First liz truss and now we're going to get prince charles as king? 💀. I think Liz Truss is the first person I've ever heard say God save the king in my lifetime. Did Truss just refer to the king as Charles the third? Shouldn’t Charles have confirmed that?
35,1662661087.0,"['rig', 'fraud', 'say', 'believ']","[[""king"", 1.0]]",A new Prime minister and a new king in the space of a week. (Not that I’m saying Liz Truss killed the queen or anything). Just heard liz truss say “god save the king” i don’t like that. it doesn’t sound right. Pm liz truss saying “king charles iii” we’re really in hell.
35,1662661116.0,"['lead', 'state', 'process', 'ballot', 'recount', 'winner', 'machin', 'race']","[[""majesti"", 0.5141923341638212], [""king"", 0.5057931433473174], [""monarch"", 0.4497561954854373], [""pass"", 0.3737856319154361], [""britain"", 0.3711916023107804]]","""Today the crown passes, as it has done for more than a thousand years, to our new monarch, our new head of state, His Majesty King Charles III."" PM Liz Truss says Britain offers new monarch ""our loyalty and devotion,"" concluding: ""God save the King""."
35,1662661116.0,"['term', 'next', 'presid', 'end']","[[""king"", 1.0]]",Liz Truss just announced King Charles the third. So that’s the name of the new king next door. Big news day…. Hmmm Liz Truss saying British subjects should serve the king sounds gross lol. Just end the monarchy ¯\_(ツ)_/¯. Liz Truss ended her speech with “God save the king”.
36,1662661259.0,"['final', 'second', 'debat']","[[""elizabethan"", 1.0]]",A historic day. So closes the end of the Second Elizabethan Age. From Churchill to Truss.. 𝗠𝗜𝗥𝗥𝗢𝗥 - 𝗣𝗼𝗹𝗶𝘁𝗶𝗰𝘀: Liz Truss pays tribute to Queen in 'passing of second Elizabethan age - speech in full see.
36,1662661311.0,"['member', 'remov', 'leav', 'resign']","[[""majesti"", 0.6401855986702555], [""charl"", 0.5905421595444214], [""great"", 0.49134749114635545]]","Liz truss and charles… i’m leaving the uk. 'It is a day of great loss but Queen Elizabeth II leaves a great legacy.' Prime Minister Liz Truss marks the passing of her Majesty the Queen as the crown passes to the new head of state, his Majesty the King. Latest:."
36,1662661346.0,['*'],"[[""king"", 0.7738793786550212], [""charl"", 0.6333330145291007]]","Liz truss as PM, cost of living crisis, liz is gone and charles is now king we r so fucked. It’s not funny actually cause liz truss is pm and king charles is king …. Are we sure he's decided on King Charles and that Truss didn't just pop that in her speech without thinking?"
36,1662661374.0,"['hour', 'take', 'spent', 'time', 'year', 'last', 'offic']","[[""king"", 0.7086319574606164], [""charl"", 0.7055783081030306]]","What the fuck Truss, why did she just call him Charles the 3rd? Is she sure he is taking that name? Or massively put her foot in it. King Charles don't have a good reputations. Not even king for 12 hours and Charles is already getting clowned on."
36,1662661434.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""king"", 1.0]]","Imagine if liz truss had said king Charles and then Clarence House released a statement saying actually he's called king Arthur 💀. Liz Truss welcomes King Charles. The newly-appointed British PM said it's a day of great loss, and ended her statement with 'God Save the King.'."
36,1662661532.0,"['deliv', 'messag', 'remark']","[[""king"", 0.8791983079032891], [""statement"", 0.4764560162071556]]",Prime Minister Truss just delivered a statement and ended it with God Save the King. King Andrew I in his first communication to his subjects just reading out the Trident command letters before Truss can even have them delivered.
36,1662661648.0,"['sign', 'fund', 'govern', 'send', 'bill', 'pass']","[[""majesti"", 1.0]]","Prime Minister Liz Truss, who was asked to form a government by Her Majesty The Queen only this week, ends her speech by uttering the words that Her Majesty would’ve wanted to hear from us now: “God Save The King.” Words we all have to now get used to hearing as a nation."
37,1662662893.0,"['attempt', 'democraci', 'power', 'tri', 'coup', 'cheat']","[[""corp"", 1.0]]",The amount Liz Truss handed to energy corps today could have paid for enough wind farms to power 10 million homes for 30 years - for free.
37,1662662944.0,['*'],"[[""starmer"", 1.0]]",Why have they got starmer on tv? Who gives a shit what that absolute loser thinks? Kier Starmer practising his speech live on Channel 4 news! 👏. Starmer made the statement about the Queen all about him. Not at all happy having his quotes read back to him by ⁦Keir Starmer⁩ 😂.
37,1662663066.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""keir"", 0.4938424737220557], [""sir"", 0.4428208034128139], [""virgin"", 0.4358162522903331], [""tribut"", 0.4303068338613173], [""starmer"", 0.4300343825611717]]","Labour leader, Sir Keir Starmer pays tribute to The Queen, saying that the outpouring of grief around the world is ""a reminder of what she achieved"" and how she brought people together.. Latest:. 📺 Sky 501, Virgin 602, Freeview 233 and YouTube."
37,1662663228.0,"['deliv', 'messag', 'remark']","[[""symbol"", 0.8117401930152621], [""keir"", 0.584018714634681]]","Sir Keir Starmer, delivering a statement from the set of his new Dave channel quiz show. 'A symbol of the best of us.' Watch in full as Labour leader Sir Keir Starmer delivers a statement on the death of Queen Elizabeth II. Latest:. 📺 Sky 501, Virgin 602, Freeview 233 and YouTube."
38,1662663924.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""tribut"", 0.7524475655665946], [""outpour"", 0.6586521548381248]]","Labour leader, Sir Keir Starmer pays tribute to The Queen, saying that the outpouring of grief around the world is ""a reminder of what she achieved"" and how she brought people togeth.."
38,1662663980.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""tribut"", 0.7277074196624034], [""mourn"", 0.6858876813067041]]","“Around the world people are united in mourning.”. Labour leader Sir Keir Starmer pays tribute to Queen Elizabeth II, saying she created a “special personal relationship with us all” based on ""service and devotion to her country"".."
39,1662665931.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""winston"", 0.5425029798237662], [""throne"", 0.526436006234873], [""seven"", 0.48973782685149375], [""churchil"", 0.4344105306879512]]","In seven decades on the throne, Queen Elizabeth II saw 15 British prime ministers come and go, from Winston Churchill to Margaret Thatcher to Boris Johnson to Liz Truss.. Here is a list of the leaders who served under her.."
39,1662666488.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""oper"", 0.6109165305022785], [""9pm"", 0.42341751797027183], [""chair"", 0.35161974122026746], [""inform"", 0.3423086763687691], [""spoken"", 0.3265753057859974], [""ministeri"", 0.31628388443388744]]",NEW: No 10 say the PM was informed of the Queen’s death by the Cabinet Secretary at while she was working in Downing St. Liz Truss has spoken to the King. She will chair an operational ministerial meeting at 9pm.
40,1662668088.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""inform"", 1.0]]",#BREAKING: UK PM Liz Truss has called King Charles and informed him the government will meet tomorrow. NEW: Liz Truss was informed of the Queen’s death at.. She has had a phone call with King Charles.
