node,timestamp,split,query,summary
33,1662487181.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""cabinet"", 0.5516161967612649], [""deloitt"", 0.37887741454623036], [""eustic"", 0.3695554895009206], [""shapp"", 0.3093203653590857], [""sinclair"", 0.3051479712705224], [""director"", 0.2831483801416244], [""raab"", 0.27115267898840084], [""public"", 0.2703868767180279]]","Big clear out of all the Sunak supporters from cabinet - the former chancellor himself, Dominic Raab, Grant Shapps, George Eustice. A unity cabinet this is not. Looking into the ideas of Truss's new economic advisor, Matthew Sinclair, and there's a lot of this sort of thing."
33,1662487456.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""theres"", 0.5964050979953568], [""deputi"", 0.5912449033268128], [""coffey"", 0.5428908024411693]]","Deputy PM! Hadn’t heard that doing the rounds. Wonder how intentional the prestige boost to the health brief was, given Coffey is a good friend/ally of Truss.. Therese Coffey has been appointed as health secretary and deputy PM in the new Truss cabinet."
34,1662487639.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""continu"", 1.0]]","In aligning herself closely with Johnson Truss makes herself the Continuity PM. Continuity populism. Continuity lying. Continuity gaslighting. Continuity undermining institutions, standards and rule of law. Continuity over promotion of second rate people. She has rejected change."
34,1662487668.0,"['money', 'tax']","[[""deloitt"", 0.6697103537409413], [""sinclair"", 0.5679457624293198], [""director"", 0.47846175712460204]]","Liz Truss appoints Matthew Sinclair, a director at Deloitte and former head of the TaxPayers' Alliance as chief economic adviser. Expect decimation of public services, tax cuts for the rich, low public sector wages. deeper poverty and inequalities. Recession and unrest looms."
34,1662487821.0,"['retir', 'receiv', 'confirm', 'nomin', 'secretari', 'first']","[[""deputi"", 0.6333325506830302], [""theres"", 0.5642528900463161], [""coffey"", 0.5296305847661243]]",Therese Coffey - a loyal ally of Liz Truss - has been appointed deputy prime minister and health secretary. Therese Coffey has been appointed as health secretary and deputy PM in the new Truss cabinet. Liz Truss makes close ally Coffey first female deputy prime minister.
34,1662488151.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""deloitt"", 0.48930526394054513], [""pubic"", 0.48930526394054513], [""told"", 0.47620534806155834], [""sinclair"", 0.4149537925419165], [""director"", 0.34957479012765935]]","I’ve just told Truss the same things I told Johnson when he took the job: Work hard, follow the rules, treat people with respect and never lie to the pubic. I just hope she was paying more attention than he did…."
34,1662488450.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""secretari"", 0.7557498523800474], [""sec"", 0.46954168580389943], [""cleverli"", 0.4564786587782268]]","Liz Truss reshuffle live: James Cleverly made foreign secretary as Kwarteng is chancellor and Coffey health secretary. Truss awards James Cleverly the Foreign secretary role. The first time Truss, Foreign secretary and Cleverly have been used in the same sentence. Liz Truss."
35,1662488787.0,"['destroy', 'clemenc', 'trump', 'peopl', 'enemi', 'american']","[[""told"", 0.7134417064308883], [""pubic"", 0.7007145863509494]]","I’ve just told Truss the same things I told Johnson when he took the job: Work hard, follow the rules, treat people with respect and never lie to the pubic. I just hope she was paying more attention than he did…."
35,1662488866.0,"['work', 'want', 'countri', 'congratul', 'peac', 'get', 'need', 'mani']","[[""pubic"", 0.49519641965720007], [""told"", 0.4658738439160133], [""follow"", 0.43722129770232077], [""resign"", 0.42011367908053543], [""appoint"", 0.41241253739250466]]","I’ve just told Truss the same things I told Johnson when he took the job: Work hard, follow the rules, treat people with respect and never lie to the pubic. I just hope she was paying more attention than he did…."
35,1662489060.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""sec"", 1.0]]","Therese Coffey (Heath Deputy PM), James Cleverly (Foreign Sec), Kwasi Kwarteng (Chancellor) and Suella Braverman (Home Sec) taking the top four posts in Truss’ cabinet. As we face the biggest cost of living crisis in a generation. Help."
35,1662489395.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""attent"", 1.0]]","If you think Liz Truss is the answer, then you’re really rich and/or haven’t been paying attention for the last 12 years. I doubt she was paying attention. But she will work hard for her friends to become richer :)."
36,1662490082.0,"['lead', 'state', 'process', 'ballot', 'recount', 'winner', 'machin', 'race']","[[""heaton"", 0.5170358243927311], [""ni"", 0.4658552062447777], [""crypto"", 0.4338750096651668], [""uncertain"", 0.4068295251689949], [""hub"", 0.4023618974853187]]",Britain’s prospects as a crypto hub remain uncertain after Liz Truss won the race to be the country’s new prime minister. U.K.'s crypto future in limbo as Truss wins prime minister race by AmerBanker 2022-09-06 18:37:15.
37,1662491236.0,"['lead', 'state', 'process', 'ballot', 'recount', 'winner', 'machin', 'race']","[[""sunakit"", 0.41635719598320353], [""process"", 0.4089788734616145], [""offici"", 0.39193261160837434], [""queen"", 0.38665759240567527], [""form"", 0.38169186905340236], [""behold"", 0.3257891826924403], [""cull"", 0.32317244026536496]]","New prime minister Liz Truss has started the process of appointing her cabinet after being officially asked by the Queen to form a new government.. *Liz Truss' Cabinet Selection Process* ""Do you hate something?"" ""Yes."" ""You're the Minister for it!"" ""Thank you."" ""Pork Market."""
37,1662491622.0,"['alli', 'legal', 'court', 'overturn', 'challeng', 'lawsuit', 'result', 'ask']","[[""sunakit"", 0.4374512506870178], [""process"", 0.4374512506870178], [""offici"", 0.3900691902047401], [""queen"", 0.34873905580500714], [""cull"", 0.342489361241442], [""behold"", 0.34229475749197497], [""form"", 0.33020484669961647]]",Liz Truss becomes UK prime minister after Queen asks her to form a government. New prime minister Liz Truss has started the process of appointing her cabinet after being officially asked by the Queen to form a new government..
38,1662493009.0,"['turnout', 'counti', 'find', 'poll', 'major', 'vote', 'overrid']","[[""prioriti"", 0.6981312166747735], [""amongst"", 0.5090613502063958], [""vast"", 0.5034573924675669]]","Liz Truss today said tax cuts were amongst her ""first priority"": cuts that she knows will massively benefit the rich and do almost nothing for the poor. That’s her priority even in this cost-of-living crisis. Truss is a Prime Minister for the wealthy few, not the vast majority."
38,1662493312.0,"['foreign', 'econom', 'brief', 'advis', 'nation', 'former', 'secur', 'domest', 'chief']","[[""ukrain"", 0.46721404965831065], [""invas"", 0.4143859608595032], [""illeg"", 0.4128704160002261], [""zelenski"", 0.2831196597101492], [""echr"", 0.23988749069853293], [""asap"", 0.2382755376069901], [""boat"", 0.237756386599598], [""volodymyr"", 0.22164386728373073], [""first"", 0.22162834955917357], [""channel"", 0.21318820605056446], [""small"", 0.21173782209499606]]",#Breaking Ukrainian President Volodymyr Zelensky said he has invited Liz Truss to Ukraine after becoming the first foreign leader to hold a call with the new Prime Minister.
38,1662493312.0,"['counsel', 'attorney', 'said', 'investig', 'gener']","[[""prioriti"", 0.6914790964779035], [""amongst"", 0.5136307485085954], [""vast"", 0.507976488944717]]","Liz Truss today said tax cuts were amongst her ""first priority"": cuts that she knows will massively benefit the rich and do almost nothing for the poor. That’s her priority even in this cost-of-living crisis. Truss is a Prime Minister for the wealthy few, not the vast majority."
38,1662493420.0,"['money', 'tax']","[[""prioriti"", 0.6528620062466505], [""amongst"", 0.5464245984136069], [""vast"", 0.5245868460494666]]","Liz Truss today said tax cuts were amongst her ""first priority"": cuts that she knows will massively benefit the rich and do almost nothing for the poor. That’s her priority even in this cost-of-living crisis. Truss is a Prime Minister for the wealthy few, not the vast majority."
38,1662493423.0,"['call', 'democrat', 'governor', 'pressur', 'leader']","[[""zelenski"", 1.0]]","Truss's first phone call: Zelensky. 🇺🇦 Ukraine's president, Volodymyr Zelensky, has confirmed that he was the 1st foreign leader to have a conversation with the new Prime Minister, Liz Truss.. Truss' first call to an overseas leader was to... Zelensky."
38,1662493464.0,"['troop', 'pay', 'cut', 'servic', 'order']","[[""prioriti"", 0.6578843650857009], [""vast"", 0.5350498629707846], [""amongst"", 0.5300092511557969]]","Liz Truss today said tax cuts were amongst her ""first priority"": cuts that she knows will massively benefit the rich and do almost nothing for the poor. That’s her priority even in this cost-of-living crisis. Truss is a Prime Minister for the wealthy few, not the vast majority."
39,1662495719.0,"['son', 'staff', 'posit', 'appoint']","[[""zelenski"", 1.0]]","Zelensky calls new British PM, invites her to Ukraine.. British Prime Minister Liz Truss' conversation with Ukrainian President Volodymyr Zelensky was her first call with a foreign leader since being appointed.."
40,1662497367.0,"['term', 'next', 'presid', 'end']","[[""biden"", 1.0]]",⚠️ UK PM TRUSS SPOKE WITH U.S. PRESIDENT BIDEN - DOWNING STREET. - Reuters via. The call between President Biden Liz Truss Truss is underway. Володимир Зеленський was the first one to talk to her. Downing Street readout of call between President Biden and new U.K. PM Truss.
40,1662497611.0,"['health', 'team', 'educ', 'pick', 'president-elect', 'introduc']","[[""malthous"", 0.6639447911147429], [""kit"", 0.5600041890519919], [""educ"", 0.49555284541189043]]",Kit Malthouse is announced as Education Secretary: Kit Malthouse has been announced as Education Secretary as a part of the new cabinet after Liz Truss was announced as the new Prime Minister.. Kit Malthouse is announced as Education Secretary was….
41,1662499724.0,"['charg', 'pro-trump', 'assault', 'arrest', 'riot', 'mob', 'rioter', 'support', 'polic', 'capitol', 'protest']","[[""sin"", 0.532925712116921], [""incit"", 0.5190568303441284], [""mob"", 0.4790507227679912], [""flaw"", 0.46591908874100074]]","Here, truss and yer shitty mob. I'll note that Boris Johnson, for all his sins and flaws, did not incite a mob to attack Downing Street today. He just... left."
